WD_YM(출금연월),UTIZN_CO_APRVNO(이용업체승인번호),DPOST_BANKCD((비식별)입금은행코드),CALT_METH_NM(정산방법명),DPOST_AMT(입금금액)
﻿202308,23000050,BVI,익일정산,12000000
﻿202308,23000067,SHK,익일정산,17300000
﻿202308,35000411,SHK,실시간정산,99800000
﻿202308,35000459,CVN,실시간정산,236000
﻿202308,35000466,BVI,실시간정산,4160000
﻿202308,35000497,JVP,실시간정산,13900000
﻿202308,35100010,BVI,실시간정산,4550000
﻿202308,35100027,CVN,실시간정산,1820000
﻿202308,50000001,TGT,익일정산,1080000
﻿202308,50000001,JVP,익일정산,150000000
﻿202308,50000001,HZO,익일정산,16100000
﻿202308,50000001,VEA,익일정산,224000000
﻿202308,50000001,HZI,익일정산,260000000
﻿202308,50000001,KYG,익일정산,10700000
﻿202308,50000001,ZVX,익일정산,378000
﻿202308,50000001,FLX,익일정산,11000
﻿202308,50000001,ZDD,익일정산,704000
﻿202308,50000001,RII,익일정산,137000000
﻿202308,50000001,GPM,익일정산,2440000
﻿202308,50000001,CVN,익일정산,266000000
﻿202308,50000001,SHK,익일정산,458000000
﻿202308,51000001,HZO,익일정산,144000
﻿202308,51000001,HZI,익일정산,1620000
﻿202308,51000001,BVI,익일정산,4520000
﻿202308,51000001,KYG,익일정산,6000
﻿202308,51000001,QDF,익일정산,38000
﻿202308,51000001,FYT,익일정산,76000
﻿202308,51000001,EEB,익일정산,35000
﻿202308,51000001,CAZ,익일정산,8000
﻿202308,52000001,JVP,익일정산,526000
﻿202308,52000001,VEA,익일정산,1310000
﻿202308,52000001,QDF,익일정산,42000
﻿202308,52000001,ZVX,익일정산,9000
﻿202308,52000001,ZDD,익일정산,4000
﻿202308,52000001,IUR,익일정산,12000
﻿202308,52000001,CVN,익일정산,248000
﻿202308,52000001,SHK,익일정산,104000
﻿202308,53000001,TGT,익일정산,115000
﻿202308,53000001,JVP,익일정산,123000000
﻿202308,53000001,HZO,익일정산,1980000
﻿202308,53000001,VEA,익일정산,14400000
﻿202308,53000001,HZI,익일정산,34200000
﻿202308,53000001,QDF,익일정산,98000
﻿202308,53000001,FYT,익일정산,5030000
﻿202308,53000001,ZDD,익일정산,1140000
﻿202308,53000001,IUR,익일정산,3170000
﻿202308,53000001,CAZ,익일정산,150000
﻿202308,53000001,SHK,익일정산,94200000
﻿202308,59000001,HZI,익일정산,364000000
﻿202308,59000001,FYT,익일정산,42300000
﻿202308,59000001,ZVX,익일정산,777000
﻿202308,59000001,ZDD,익일정산,2110000
﻿202308,59000001,IUR,익일정산,70400000
﻿202308,59000001,EEB,익일정산,30800000
﻿202308,59000001,GPM,익일정산,81000
﻿202308,59000001,CAZ,익일정산,15500000
﻿202308,59000001,CVN,익일정산,492000000
﻿202308,59000001,AHN,익일정산,5430000
﻿202308,59000002,TGT,익일정산,6780000
﻿202308,59000002,IEK,익일정산,2680000000
﻿202308,59000002,HZO,익일정산,508000000
﻿202308,59000002,VEA,익일정산,5670000000
﻿202308,59000002,HZI,익일정산,9350000000
﻿202308,59000002,BVI,익일정산,1230000000
﻿202308,59000002,KYG,익일정산,133000000
﻿202308,59000002,QDF,익일정산,114000000
﻿202308,59000002,FYT,익일정산,415000000
﻿202308,59000002,ZVX,익일정산,22400000
﻿202308,59000002,FLX,익일정산,3180000
﻿202308,59000002,ZDD,익일정산,3060000
﻿202308,59000002,IUR,익일정산,1130000000
﻿202308,59000002,EEB,익일정산,753000000
﻿202308,59000002,GPM,익일정산,11800000
﻿202308,59000002,CAZ,익일정산,173000000
﻿202308,59000002,SHK,익일정산,3000000000
﻿202308,59000002,AHN,익일정산,18500000
﻿202308,59000003,JVP,익일정산,61500000
﻿202308,59000003,HZO,익일정산,869000
﻿202308,59000003,VEA,익일정산,12800000
﻿202308,59000003,HZI,익일정산,6110000
﻿202308,59000003,KYG,익일정산,3240000
﻿202308,59000003,ZVX,익일정산,12000
﻿202308,59000003,FLX,익일정산,28000
﻿202308,59000003,IUR,익일정산,1620000
﻿201810,35100010,BVI,실시간정산,46100000
﻿201905,35000480,FYT,실시간정산,97100000
﻿201905,35100010,IEK,실시간정산,113000000
﻿201911,35100010,BVI,실시간정산,35700000
﻿201911,35100027,IEK,실시간정산,80000
﻿201911,35100027,KYG,실시간정산,45000
﻿202006,35100027,CVN,실시간정산,4170000
﻿202012,35000459,CVN,실시간정산,547000000
﻿202012,35000497,JVP,실시간정산,1510000000
﻿202012,35100027,CVN,실시간정산,8250000
﻿202103,35000466,BVI,실시간정산,136000000
﻿202205,35000411,SHK,실시간정산,357000000
﻿202205,35000466,BVI,실시간정산,168000000
﻿202205,35000480,FYT,실시간정산,75400000
﻿202211,11000710,BVI,익일정산,1260000000
﻿202211,11001063,SHK,익일정산,17700000
﻿202211,11001298,BVI,익일정산,219000000
﻿202211,12000018,JVP,익일정산,1460000000
﻿202211,12000032,BVI,익일정산,67000000
﻿202211,12000032,FLX,익일정산,22300000
﻿202211,12000032,ZDD,익일정산,141000000
﻿202211,12000063,BVI,익일정산,199000000
﻿202211,12000122,IEK,익일정산,439000000
﻿202211,12000153,IEK,익일정산,207000000
﻿202211,12000184,VEA,익일정산,380000000
﻿202211,12000236,ZVX,익일정산,471000000
﻿202211,12000250,VEA,익일정산,402000000
﻿202211,12000326,VEA,익일정산,209000000
﻿202211,12000371,VEA,익일정산,111000000
﻿202211,12000395,JVP,익일정산,87500000
﻿202211,12000627,HZI,익일정산,174000
﻿202211,12000634,IEK,익일정산,309000
﻿202211,12000665,FYT,익일정산,83000
﻿202211,12000731,CVN,익일정산,33100000
﻿202211,12000755,IEK,익일정산,62000000
﻿202211,12000762,CVN,익일정산,83500000
﻿202211,12000807,IEK,익일정산,18200000
﻿202211,12000814,CVN,익일정산,55700000
﻿202211,12000890,IEK,익일정산,49400000
﻿202211,12000997,IEK,익일정산,38200000
﻿202211,12001022,IEK,익일정산,307000000
﻿202211,12001060,CVN,익일정산,110000000
﻿202211,12001202,IEK,익일정산,22600000
﻿202211,12001240,BVI,익일정산,1310000
﻿202211,12001271,HZI,익일정산,72500000
﻿202211,12001309,IEK,익일정산,286000000
﻿202211,12001361,IEK,익일정산,864000000
﻿202211,14000832,HZI,익일정산,40000
﻿202211,14001268,BVI,익일정산,161000000
﻿202211,14001365,FYT,익일정산,426000000
﻿202211,14001431,SHK,익일정산,52300000
﻿202211,14001590,FLX,익일정산,776000000
﻿202211,14001974,BVI,익일정산,1330000000
﻿202211,15200013,KYG,익일정산,1160000
﻿202211,15200110,SHK,익일정산,30000
﻿202211,15200127,IEK,익일정산,33000
﻿202211,15200141,BVI,익일정산,41000
﻿202211,15200172,BVI,익일정산,23000
﻿202211,15200196,BVI,익일정산,27000
﻿202211,15200200,BVI,익일정산,40000
﻿202211,15200224,BVI,익일정산,48000
﻿202211,15200248,BVI,익일정산,27000
﻿202211,15200262,BVI,익일정산,50000
﻿202211,15200279,BVI,익일정산,53000
﻿202211,15200321,BVI,익일정산,63000
﻿202211,15200525,VEA,익일정산,357000000
﻿202211,15200570,BVI,익일정산,2820000
﻿202211,15200594,CVN,익일정산,11500000
﻿202211,15201065,SHK,익일정산,6450000
﻿202211,15201124,VEA,익일정산,10900000
﻿202211,15201155,VEA,익일정산,110000
﻿202211,15201155,CVN,익일정산,148000
﻿202211,15201214,IEK,익일정산,46000
﻿202211,15201214,CVN,익일정산,56000
﻿202211,15201269,IEK,익일정산,11500000
﻿202211,15201276,JVP,익일정산,4450000
﻿202211,15201283,VEA,익일정산,3600000
﻿202211,15201328,IEK,익일정산,27400000
﻿202211,15201342,IEK,익일정산,8050000
﻿202211,15201342,QDF,익일정산,1440000
﻿202211,15201342,FLX,익일정산,301000
﻿202211,15201342,RII,익일정산,704000
﻿202211,15201342,CVN,익일정산,5800000
﻿202211,15201342,SHK,익일정산,7770000
﻿202211,15201342,CBX,익일정산,60000
﻿202211,15201380,BVI,익일정산,430000
﻿202211,15201508,VEA,익일정산,4750000
﻿202211,15201515,SHK,익일정산,360000000
﻿202211,15300311,BVI,익일정산,68100000
﻿202211,15300366,BVI,익일정산,992000
﻿202211,15300418,VEA,익일정산,2580000
﻿202211,15300795,VEA,익일정산,216000
﻿202211,15301093,VEA,익일정산,472000
﻿202211,15301114,BVI,익일정산,3560000
﻿202211,15600028,BVI,익일정산,4350000000
﻿202211,15600059,BVI,익일정산,3570000
﻿202211,15700018,BVI,익일정산,468000000
﻿202211,17000013,IEK,익일정산,11500000
﻿202211,17000082,BVI,익일정산,8310000
﻿202211,17000134,SHK,익일정산,25400000
﻿202211,17000525,BVI,익일정산,140000000
﻿202211,17000532,BVI,익일정산,81500000
﻿202211,17000549,SHK,익일정산,335000000
﻿202211,17000570,SHK,익일정산,701000000
﻿202211,17000587,SHK,익일정산,623000000
﻿202211,17000594,SHK,익일정산,667000000
﻿202211,17000660,BVI,익일정산,57100000
﻿202211,17000712,BVI,익일정산,468000000
﻿202211,18000010,SHK,익일정산,650000
﻿202211,20000028,IEK,익일정산,5080000
﻿202211,20000035,CVN,익일정산,251000000
﻿202211,20000132,BVI,익일정산,14200000
﻿202211,20000211,SHK,익일정산,793000000
﻿202211,20000374,SHK,익일정산,19600000
﻿202211,20000457,SHK,익일정산,3000000
﻿202211,20000554,IEK,익일정산,60000
﻿202211,20000592,CVN,익일정산,146000000
﻿202211,21000018,CVN,익일정산,34300000
﻿202211,21000056,SHK,익일정산,584000000
﻿202211,21900011,SHK,익일정산,382000
﻿202211,21900042,BVI,익일정산,99000000
﻿202211,21900329,BVI,익일정산,879000
﻿202211,21900350,SHK,익일정산,617000
﻿202211,21900402,BVI,익일정산,518000
﻿202211,35100027,IEK,실시간정산,100000
﻿202211,50000001,JVP,익일정산,297000000
﻿202211,50000001,HZO,익일정산,40800000
﻿202211,50000001,HZI,익일정산,580000000
﻿202211,50000001,BVI,익일정산,1010000000
﻿202211,50000001,KYG,익일정산,39300000
﻿202211,50000001,QDF,익일정산,14300000
﻿202211,50000001,EEB,익일정산,69900000
﻿202211,50000001,GPM,익일정산,3970000
﻿202211,50000001,SHK,익일정산,927000000
﻿202211,51000001,JVP,익일정산,1430000
﻿202211,51000001,HZO,익일정산,854000
﻿202211,51000001,BVI,익일정산,4420000
﻿202211,51000001,FYT,익일정산,586000
﻿202211,51000001,IUR,익일정산,181000
﻿202211,51000001,EEB,익일정산,295000
﻿202211,51000001,CAZ,익일정산,2000
﻿202211,51000001,CVN,익일정산,54700000
﻿202211,51000001,SHK,익일정산,49500000
﻿202211,52000001,HZO,익일정산,259000
﻿202211,52000001,VEA,익일정산,3520000
﻿202211,52000001,KYG,익일정산,27000
﻿202211,52000001,FYT,익일정산,159000
﻿202211,52000001,IUR,익일정산,34000
﻿202211,52000001,GPM,익일정산,50000
﻿202211,53000001,HZO,익일정산,4220000
﻿202211,53000001,HZI,익일정산,101000000
﻿202211,53000001,FYT,익일정산,13900000
﻿202211,53000001,FLX,익일정산,20000
﻿202211,53000001,IUR,익일정산,17000000
﻿202211,53000001,EEB,익일정산,5390000
﻿202211,53000001,CVN,익일정산,146000000
﻿202211,59000001,ZVX,익일정산,19200000
﻿202211,59000001,EEB,익일정산,84200000
﻿202211,59000001,GPM,익일정산,658000
﻿202211,59000001,CAZ,익일정산,31300000
﻿202211,59000001,SHK,익일정산,1600000000
﻿202211,59000002,HZO,익일정산,2550000000
﻿202211,59000002,VEA,익일정산,20400000000
﻿202211,59000002,HZI,익일정산,30600000000
﻿202211,59000002,QDF,익일정산,4130000000
﻿202211,59000002,RII,익일정산,12500000000
﻿202211,59000002,IUR,익일정산,6990000000
﻿202211,59000002,SHK,익일정산,10900000000
﻿202211,59000003,TGT,익일정산,56000
﻿202211,59000003,FLX,익일정산,10000
﻿202211,59000003,SHK,익일정산,49500000
﻿202308,12000032,VEA,익일정산,198000000
﻿202308,12000032,HZI,익일정산,11800000
﻿202308,12000032,ZVX,익일정산,34400000
﻿202308,12000032,RII,익일정산,31900000
﻿202308,12000063,IEK,익일정산,13100000
﻿202308,12000153,IEK,익일정산,77300000
﻿202308,12000229,CVN,익일정산,136000000
﻿202308,12000319,IEK,익일정산,122000000
﻿202308,12000326,VEA,익일정산,80500000
﻿202308,12000333,VEA,익일정산,121000000
﻿202308,12000340,SHK,익일정산,44300000
﻿202308,12000357,QDF,익일정산,41000000
﻿202308,12000371,VEA,익일정산,46600000
﻿202308,12000838,IEK,익일정산,133000000
﻿202308,12001060,CVN,익일정산,28700000
﻿202308,12001271,HZI,익일정산,22200000
﻿202308,12001316,VEA,익일정산,26900000
﻿202308,12001330,BVI,익일정산,3870000
﻿202308,12001347,VEA,익일정산,14000000
﻿202308,12001354,IEK,익일정산,86800000
﻿202308,14000728,SHK,익일정산,285000
﻿202308,14000780,BVI,익일정산,18000000
﻿202308,14000801,BVI,익일정산,589000000
﻿202308,14001275,BVI,익일정산,1630000
﻿202308,14001431,SHK,익일정산,3880000
﻿202308,14001611,SHK,익일정산,165000
﻿202308,14001666,IEK,익일정산,671000
﻿202308,14001877,JVP,익일정산,14800000
﻿202308,14001943,BVI,익일정산,3870000
﻿202308,15200082,BVI,익일정산,19000
﻿202308,15200165,SHK,익일정산,15000
﻿202308,15200196,SHK,익일정산,10000
﻿202308,15200293,SHK,익일정산,28000
﻿202308,15200307,SHK,익일정산,27000
﻿202308,15200314,BVI,익일정산,20000
﻿202308,15200321,BVI,익일정산,10000
﻿202308,15200466,IEK,익일정산,3140000
﻿202308,15201065,SHK,익일정산,2060000
﻿202308,15201124,BVI,익일정산,930000
﻿202308,15201155,KYG,익일정산,12000
